Date	AAPL	AMZN	CLAR	COLM	COST	DAL	DNKN	FSLR	GE	GOOG	GOOGL	IBM	MSFT	NFLX	NVDA	TCEHY	TMUS	TRIP	VFC	VTI	VWAGY	YELP
2012-10-18	90.377144	244.850006	9.77	26.719999	96.330002	10.21	32.32	25.139999	21.93269200000001	345.254456	347.847839	194.960007	29.5	9.622857000000002	12.86	6.66	22.299999	30.57	42.2075	74.58000200000002	17.995001000000006	24.76
2012-10-19	87.120003	240.0	9.27	26.754999	94.779999	10.0	32.330002	23.540001	21.182692000000007	338.692139	341.236237	193.360001	28.639999	9.282857	12.11	6.6960000000000015	21.940001	29.93	41.692501	73.290001	18.045	24.610001
2012-10-22	90.575714	233.77999900000003	9.32	26.469999	95.0	10.14	31.74	23.799999	20.865385	337.14221200000014	339.674683	194.399994	28.0	9.697143	11.97	6.8260000000000005	22.26	30.700001	39.865002	73.290001	18.055	24.27
2012-10-23	87.622856	234.309998	9.36	26.48	95.18	10.15	31.610001	23.309999	20.461538	337.976776	340.515503	191.25	28.049999	9.745714	12.33	6.742000000000001	21.6	31.5	38.9175	72.360001	17.799999	24.0
2012-10-24	88.11856800000002	228.490005	9.37	26.83	95.620003	10.04	30.809999	23.360001	20.442308	336.461639	338.988983	190.720001	27.9	8.588572000000001	12.17	6.9460000000000015	21.559999	31.4	39.182499	72.160004	18.205	25.77
2012-10-25	87.077141	222.919998	9.48	26.85	96.620003	9.64	31.370001	23.77	20.442308	336.690155	339.219208	191.600006	27.879999	8.787142999999999	12.18	7.0	21.440001	30.780001	38.797501	72.360001	18.75	24.030001
2012-10-26	86.285713	238.240005	9.5	28.004999	96.940002	9.64	30.92	23.969999	20.298077	335.3935850000001	337.912903	193.270004	28.209999	9.94	12.05	6.86	21.18	30.27	38.66	72.279999	18.75	23.17
2012-10-31	85.045715	232.889999	9.5	28.200001	98.43	9.63	31.0	24.299999	20.25	337.951935	340.490479	194.529999	28.540001	11.32	11.98	7.032	20.42	30.290001	39.119999	72.32	19.549999	24.1
2012-11-01	85.220001	232.139999	9.69	28.225	97.129997	9.7	31.01	24.75	20.51923	341.573395	344.13913	197.149994	29.52	11.098572	12.55	7.228	20.82	29.41	39.927502	73.230003	19.93	24.030001
2012-11-02	82.400002	232.419998	9.38	28.035	96.120003	9.7	31.139999	22.540001	20.490385	341.7373350000001	344.30429100000015	193.429993	29.5	10.985714	12.49	7.17	20.379999	35.119999	39.490002	72.470001	19.58	20.51
2012-11-05	83.517143	234.330002	9.5	28.190001	97.730003	9.77	31.540001	23.33	20.586538	339.273346	341.8218080000001	194.139999	29.629999	11.177143	13.02	7.138	20.120001	34.450001	39.672501	72.699997	19.120001	19.110001
2012-11-06	83.264282	237.559998	8.85	28.355	98.790001	10.04	31.6	24.790001	20.759615	338.657349	341.201202	195.070007	29.860001	10.91	13.01	7.186	20.379999	33.830002	40.1675	73.25	19.049999	18.25
2012-11-07	79.714287	232.059998	8.67	27.799999	97.300003	9.94	30.969999	23.67	20.317308	331.404541	333.89389	191.160004	29.08	11.097143	12.61	6.976	19.66	34.0	39.395	71.610001	18.844999	18.4
2012-11-08	76.821426	227.350006	8.45	27.445	94.739998	10.29	30.360001	24.15	20.086538	324.037445	326.471466	190.100006	28.809999	10.852858	12.68	6.926	19.959999	34.169998	38.365002	70.699997	18.415001	17.77
2012-11-09	78.15142800000002	226.309998	8.57	27.195	95.459999	10.19	30.35	24.549999	20.192308	329.372742	331.846832	189.639999	28.83	11.128572	12.19	6.89	20.32	34.310001	38.232498	70.769997	18.295	17.719998999999994
2012-11-12	77.54714200000002	226.470001	8.48	27.475	95.980003	10.3	30.41	25.43	20.086538	330.79846200000014	333.283295	189.25	28.219999	11.17	11.92	6.994	20.1	34.98	39.919998	70.809998	18.360001	17.07
2012-11-13	77.557144	226.600006	8.61	27.215	95.690002	10.21	30.049999	24.4	19.884615	327.395599	329.8548580000001	188.320007	27.09	11.372857000000002	11.83	7.0120000000000005	20.32	35.54000100000001	39.134998	70.540001	18.200001	17.209999
2012-11-14	76.697144	222.949997	8.3	26.809999	94.470001	9.56	29.129999	23.450001	19.240385	324.1665950000001	326.6015930000001	185.509995	26.84	11.397142	11.54	6.7079999999999975	20.34	35.639999	38.619999	69.550003	18.0	16.77
2012-11-15	75.08856999999998	220.600006	8.4	26.584999	95.699997	9.49	29.780001	23.25	19.288462	321.538696	323.953949	185.850006	26.66	11.64	11.59	6.377999999999999	20.9	36.599998	38.467499	69.370003	18.01	17.209999
2012-11-16	75.382858	225.229996	8.61	27.334999	95.690002	9.33	29.85	23.540001	19.375	321.498962	323.91391	186.940002	26.52	11.557143	11.38	6.38	21.52	38.029999	38.955002	69.75	17.951	17.32
2012-11-19	80.818573	229.710007	8.58	27.700001	96.57	9.55	30.01	24.15	19.865385	331.946014	334.439453	190.350006	26.73	11.622857000000002	11.7	6.4	22.0	38.16	39.247501	71.190002	18.85	18.799999
2012-11-20	80.129997	233.77999900000003	8.55	27.99	97.120003	9.68	30.040001	23.870001	19.826923	332.820313	335.320313	189.199997	26.709999	11.771428	11.49	6.528	21.059999	37.279999	39.392502	71.269997	19.110001	18.809999
2012-11-21	80.242859	238.02999900000003	8.55	28.045	96.739998	9.72	30.440001	24.469999	19.884615	330.783569	333.26828	190.289993	26.950001	11.857142	11.82	6.6739999999999995	21.120001	37.400002	39.2075	71.449997	19.440001	18.709999
2012-11-23	81.64286	239.880005	8.57	28.42	97.919998	9.84	30.49	24.450001	20.23077	331.826782	334.319305	193.490005	27.700001	11.85	11.9	6.64	21.34	38.0	39.6325	72.379997	19.639999	18.98
2012-11-26	84.218575	243.619995	8.51	28.395	96.260002	9.8	30.99	25.309999	20.25	328.438812	330.905914	192.880005	27.389999	11.722857	12.11	6.4860000000000015	21.08	37.91	39.32	72.290001	19.575001	18.99
2012-11-27	83.540001	243.399994	8.53	28.360001	96.510002	9.82	31.459999	26.280001	20.067308	333.187927	335.690704	191.229996	27.08	11.868571	12.16	6.476	21.08	37.77	38.985001	71.910004	19.799999	20.24
2012-11-28	83.27714499999998	247.110001	8.49	28.940001	102.580002	10.0	31.690001	27.209999	20.326923	339.6260680000001	342.177185	191.979996	27.360001	11.747143	12.26	6.54	20.780001	37.900002	40.525002	72.480003	19.8825	20.200001
2012-11-29	84.194283	251.270004	8.4	29.08	101.879997	10.05	31.809999	27.030001	20.317308	343.709503	346.29129	191.529999	26.950001	11.625714	12.04	6.57	20.280001	37.869999	40.447498	72.900002	20.15	19.450001
2012-11-30	83.611427	252.050003	8.24	28.950001	103.919998	10.0	31.82	26.99	20.317308	346.928558	349.534546	190.070007	26.620001	11.672857	11.97	6.5	21.299999	38.189999	40.127499	72.879997	20.485001	18.91
2012-12-03	83.74143199999997	250.330002	8.23	28.945	104.589996	9.62	31.65	27.5	20.01923	345.378632	347.972961	189.479996	26.43	10.857142	11.75	6.2860000000000005	21.540001	37.700001	40.262501	72.559998	20.305	19.27
2012-12-04	82.264282	252.490005	8.11	28.285	104.400002	9.73	31.18	29.610001	20.057692000000007	343.282288	345.86087000000015	189.360001	26.370001	12.378572	12.1	6.31	19.92	37.529999	39.047501	72.459999	20.379499	19.049999
2012-12-05	76.970001	253.960007	8.1	28.24	105.949997	9.71	31.059999	29.940001	20.413462	341.6876529999999	344.254242	188.649994	26.67	11.91	11.96	6.45	20.200001	38.369999	38.709999	72.599998	20.09	18.84
2012-12-06	78.177139	253.369995	8.09	28.5	98.470001	10.02	31.02	30.719999	20.548077	343.33197	345.910919	189.699997	26.73	12.31	11.98	6.52	20.74	39.290001	38.25	72.83000200000002	20.389999	18.09
2012-12-07	76.178574	253.270004	8.07	28.25	98.559998	10.11	31.440001	29.91	20.634615	339.894318	342.447449	191.949997	26.459999	12.282857	11.96	6.48	21.040001	38.59	38.1525	73.040001	20.365	19.049999
2012-12-10	75.688568	247.770004	8.13	27.35	98.949997	10.14	31.43	30.030001	20.567308	340.495392	343.05304	192.619995	26.940001	12.114285	12.36	6.522	20.48	38.389999	37.162498	73.129997	20.365	18.82
2012-12-11	77.341431	250.690002	8.05	27.91	98.309998	10.66	32.110001000000004	31.08	20.682692000000007	346.188385	348.788788	194.199997	27.32	12.297143	12.65	6.528	20.299999	40.91	37.825001	73.589996	20.764999	19.299999
2012-12-12	77.0	251.75999500000003	8.11	27.709999	97.720001	10.72	32.220001	32.0	20.942308	346.526184	349.12912	192.949997	27.24	12.961429	12.52	6.507999999999999	19.84	42.650002	37.43	73.620003	20.865	19.620001
2012-12-13	75.66999799999998	251.25	8.13	27.245001	97.849998	11.29	32.029999	31.77	20.788462	349.079559	351.70169100000015	191.990005	27.110001	13.222857	12.53	6.476	19.98	42.709999	36.860001	73.199997	20.9695	19.66
2012-12-14	72.827141	249.190002	8.09	26.895	96.919998	11.22	31.66	32.560001	20.788462	348.711975	351.331329	191.759995	26.809999	13.328570999999998	12.59	6.474	20.1	41.669998	37.044998	72.889999	21.0	19.459999
2012-12-17	74.11856800000002	253.860001	7.95	27.045	98.779999	11.23	32.610001000000004	32.029999	21.086538	358.061157	360.750763	193.619995	27.1	13.528571	12.54	6.4639999999999995	19.98	43.450001	37.7775	73.800003	21.1	18.93
2012-12-18	76.271431	260.399994	8.11	26.924999	99.860001	11.53	32.82	32.0	20.85577	358.205231	360.895905	195.690002	27.559999	13.662857	12.56	6.48	19.92	42.98	37.959999	74.660004	21.225	18.059999
2012-12-19	75.187141	257.98999	7.97	27.0	98.68	11.83	33.0	33.029999	20.201923	357.728333	360.415405	195.080002	27.309999	13.425714	12.65	6.42	19.92	43.41	37.805	74.199997	21.184999	18.450001
2012-12-20	74.53286	261.5	7.8	26.905001	99.199997	11.94	33.040001000000004	32.25	20.240385	358.846039	361.541534	194.770004	27.68	13.357142	12.64	6.442	19.959999	42.970001	37.662498	74.059998	21.325001	18.91
2012-12-21	74.190002	256.920013	7.75	26.84	99.489998	11.86	32.830002	30.92	20.076923	355.502808	358.173187	193.419998	27.450001	13.048572	12.35	6.412000000000001	19.82	41.970001	37.525002	73.43	21.305	19.0
2012-12-24	74.309998	258.619995	7.75	26.41	99.440002	11.78	32.900002	30.26	20.01923	352.457611	355.105103	192.399994	27.059999	12.89	12.25	6.3660000000000005	19.58	42.25	37.514999	73.18	21.389999	18.440001
2012-12-26	73.285713	248.630005	7.94	26.195	98.68	11.65	32.349998	30.629999	19.971153	352.144653	354.789795	191.949997	26.860001	12.95	12.24	6.4	19.66	41.799999	37.002499	72.83000200000002	21.465	18.629999
2012-12-27	73.58000200000002	248.309998	7.87	26.125	97.919998	11.57	32.389999	30.02	19.89423	350.862976	353.498505	192.710007	26.959999	12.928572	12.16	6.374	19.76	41.93	37.537498	72.769997	21.469999	18.83
2012-12-28	72.798569	245.179993	8.01	26.045	96.970001	11.5	32.349998	29.799999	19.653847	347.74325600000014	350.355347	189.830002	26.549999	12.761429	12.1	6.412000000000001	19.620001	41.34	37.072498	71.980003	21.5	18.870001
2012-12-31	76.024284	250.869995	8.2	26.68	98.730003	11.87	33.18	30.860001	20.182692000000007	351.404449	354.044037	191.550003	26.709999	13.227143	12.26	6.53	19.879999	41.919998	37.7425	73.279999	21.735001	18.85
2013-01-02	78.432854	257.309998	8.2	26.584999	101.449997	12.23	33.459999	31.99	20.51923	359.288177	361.98699999999997	196.350006	27.620001	13.144286	12.72	6.72	19.4	44.16	37.59	75.139999	22.33	19.700001
2013-01-03	77.442856	258.480011	8.27	26.725	102.489998	12.58	33.799999	34.41	20.288462	359.496826	362.197205	195.270004	27.25	13.798572	12.73	6.66	19.26	43.91	37.947498	75.029999	21.9	20.15
2013-01-04	75.285713	259.149994	8.08	26.700001	102.160004	12.98	33.77	33.59	20.384615	366.600616	369.35434	193.990005	26.74	13.711429	13.15	6.694	19.459999	44.119999	38.452499	75.410004	21.955	21.52
2013-01-07	74.842857	268.459991	7.97	26.465	101.370003	12.99	34.389999	31.370001	20.317308	365.001007	367.742737	193.139999	26.690001	14.171429000000002	12.77	6.6	19.120001	45.119999	37.345001	75.209999	21.455999	21.08
2013-01-08	75.044289	266.380005	8.1	26.684999	101.18	12.98	34.110001000000004	31.02	20.096153	364.280701	367.017029	192.869995	26.549999	13.88	12.49	6.57	18.66	44.720001	37.322498	75.010002	21.18	20.83
2013-01-09	73.871429	266.350006	8.3	26.395	101.230003	13.11	34.970001	31.91	20.14423	366.67514	369.429443	192.320007	26.700001	13.701428	12.21	6.537999999999999	18.780001	44.330002	36.924999	75.239998	21.025	20.76
2013-01-10	74.78714000000002	265.339996	8.23	26.610001	100.739998	13.3	34.779999	31.969999	20.35577	368.344269	371.111115	192.880005	26.459999	14.0	12.23	6.604	19.459999	43.490002	37.73	75.760002	21.365	22.190001
2013-01-11	74.328575	267.940002	8.07	26.495001	100.279999	13.35	34.360001000000004	32.009998	20.317308	367.604095	370.365356	194.449997	26.83	14.47	12.21	6.606	19.08	43.98	37.25	75.769997	22.049999	22.120001
2013-01-14	71.678574	272.730011	7.88	26.295	100.370003	13.44	34.049999	31.209999	20.307692000000007	359.288177	361.98699999999997	192.619995	26.889999	14.778571	12.2	6.577999999999999	19.02	44.150002	38.470001	75.690002	22.120001	21.969999
2013-01-15	69.41714499999999	271.899994	7.88	26.33	101.150002	13.63	34.02	31.620001	20.384615	360.122742	362.82782	192.5	27.209999	14.527143	11.98	6.644	19.16	44.150002	38.4725	75.83000200000002	22.1245	20.610001
2013-01-16	72.298569	268.929993	7.99	26.08	101.529999	13.92	34.889999	30.719999	20.307692000000007	355.28421000000014	357.952942	192.589996	27.040001	13.925714	12.09	6.92	18.66	43.970001	38.224998	75.769997	22.15	20.360001
2013-01-17	71.811432	270.480011	8.39	25.4	100.959999	13.83	35.049999	30.530001	20.48077	353.361725	356.016022	193.649994	27.25	13.957143	12.25	6.95	18.82	44.09	37.782501	76.290001	22.125	20.27
2013-01-18	71.428574	272.119995	8.52	25.02	101.199997	13.61	35.74000200000001	30.08	21.192308	349.978729	352.607605	194.470001	27.25	14.167143	12.17	7.007999999999999	18.799999	43.68	36.985001	76.5	22.2855	20.299999
2013-01-22	72.110001	270.190002	8.55	24.65	102.150002	14.01	36.220001	31.58	21.163462	349.164032	351.78677400000015	196.080002	27.15	13.972857	12.11	6.96	18.84	44.32	37.2225	76.900002	22.594999	19.9
2013-01-23	73.43	268.109985	8.68	24.65	102.120003	13.78	35.830002	31.15	21.096153	368.354218	371.121124	204.720001	27.610001	14.751429000000002	12.13	6.94	19.08	44.84	37.689999	76.989998	22.780001	20.34
2013-01-24	64.35714	273.459991	8.81	25.129999	102.889999	13.93	36.450001	30.299999	21.201923	374.668152	377.482483	204.419998	27.629999	20.98	12.19	7.034	19.459999	44.82	36.445	77.08000200000002	22.82	20.83
2013-01-25	62.84	283.98999	8.55	25.605	102.360001	14.17	36.849998	30.209999	21.432692000000007	374.399902	377.212219	204.970001	27.879999	24.222857	12.41	6.9060000000000015	19.42	45.959999	37.2425	77.510002	23.360001	21.17
2013-01-28	64.261429	276.040009	8.63	25.795	102.489998	13.94	36.549999	29.700001	21.634615	372.939392	375.740753	204.929993	27.91	23.158571	12.61	6.9	19.52	46.5	36.922501	77.440002	23.482	21.030001
2013-01-29	65.46714	260.350006	8.0	25.475	103.360001	13.68	35.98	27.940001	21.634615	374.404846	377.217224	203.899994	28.01	24.16	12.34	6.938	19.5	45.900002	36.75	77.699997	23.299999	20.84
2013-01-30	65.261429	272.76001	7.8	25.415001	102.529999	13.84	35.779999	27.91	21.375	374.47937	377.292297	203.520004	27.85	23.957144	12.32	7.0	19.799999	45.52	36.435001	77.389999	23.315001	20.459999
2013-01-31	65.07	265.5	7.65	25.545	102.339996	13.89	36.509998	28.18	21.423077	375.403351	378.223236	203.070007	27.450001	23.605715	12.26	7.022	20.059999	46.279999	36.895	77.25	23.1765	21.24
2013-02-01	64.802856	265.0	8.02	25.299999	104.150002	13.82	36.709999	28.33	21.75	385.294037	388.188202	205.179993	27.93	23.542856	12.37	6.972	19.780001	46.299999	36.967499	78.0	23.860001	20.469999
2013-02-04	63.188572	259.980011	7.93	24.379999	102.480003	13.86	36.630001	28.34	21.451923	377.057617	379.889893	203.789993	27.440001	24.962856	12.16	6.837999999999999	19.799999	45.639999	36.7575	77.18	22.82	20.34
2013-02-05	65.405716	266.890015	8.01	24.565001	103.309998	13.93	36.299999	29.02	21.673077	380.395905	383.253265	202.789993	27.5	24.912857	12.44	6.843999999999999	19.58	46.84	37.185001	77.910004	22.620001	21.18
2013-02-06	65.335716	262.220001	8.04	24.34	101.699997	14.47	36.41	31.129999	21.576923	382.596588	385.470459	201.020004	27.34	26.344286	12.34	6.876	19.4	47.0	37.814999	78.050003	22.5	22.379999
2013-02-07	66.888573	260.230011	8.37	24.77	101.849998	14.86	36.349998	31.110001	21.615385	384.474365	387.362366	199.740005	27.280001	25.994286	12.29	6.9879999999999995	19.559999	46.849998	38.4725	77.910004	22.268999	21.35
2013-02-08	67.854286	261.950012	8.49	25.33	102.790001	14.62	37.02	30.4	21.634615	390.147461	393.078064	201.679993	27.549999	25.852858	12.37	7.004	19.799999	47.02	38.2575	78.379997	22.575001	21.85
2013-02-11	68.561432	257.209991	8.49	25.67	101.989998	14.69	37.610001	32.360001000000004	21.586538	388.682007	391.601593	200.160004	27.860001	25.412857	12.51	6.99	20.200001	46.23	38.022499	78.339996	22.6	21.629999
2013-02-12	66.842857	258.700012	8.39	25.825001	101.760002	14.5	37.259998	33.740002000000004	21.711538	387.827545	390.740753	200.039993	27.879999	25.421429	12.43	6.994	20.299999	46.66	38.169998	78.470001	22.815001	21.66
2013-02-13	66.715714	269.470001	8.36	26.165001	101.629997	14.78	37.259998	32.450001	22.490385	388.900574	391.821808	200.089996	28.030001	26.610001	12.37	7.047999999999999	20.58	46.900002	38.080002	78.58000200000002	22.955	21.790001
2013-02-14	66.655716	269.23999	8.37	26.790001	102.019997	14.24	37.290001	34.919998	22.509615	391.364563	394.304291	199.649994	28.040001	26.771429	12.73	7.047999999999999	20.48	43.549999	38.202499	78.68	22.514999	21.440001
2013-02-15	65.737144	265.089996	8.04	26.379999	102.169998	14.45	37.700001	34.09	22.39423	393.883179	396.841827	200.979996	28.01	27.072857	12.73	7.106	20.700001	44.419998	39.470001	78.589996	22.395	21.959999
2013-02-19	65.71285999999999	269.75	8.01	26.82	101.900002	14.3	37.470001	36.130001	22.836538	400.818054	403.828827	200.320007	28.049999	28.064285	12.56	7.09	20.540001	43.52	40.845001	79.139999	22.875	21.879999
2013-02-20	64.121429	266.410004	8.02	26.889999	101.080002	13.82	36.610001	35.130001	22.509615	393.669556	396.626617	199.309998	27.870001	26.731428	12.38	7.04	20.16	42.759998	40.107498	78.089996	22.7337	21.889999
2013-02-21	63.722858	265.940002	8.2	28.495001	100.690002	13.56	36.810001	34.41	22.365385	395.194641	398.163177	198.330002	27.49	26.735714	12.29	6.9860000000000015	20.16	42.939999	39.7425	77.559998	22.040001	22.0
2013-02-22	64.40142800000001	265.420013	8.36	28.1	101.160004	13.75	37.110001	33.810001	22.490385	397.271149	400.25524900000005	201.089996	27.76	25.694286	12.52	6.92	19.9	43.849998	39.634998	78.309998	20.93	22.18
2013-02-25	63.257141	259.869995	8.06	28.43	100.089996	14.02	36.919998	32.740002000000004	21.93269200000001	392.830017	395.780792	197.509995	27.370001	25.617144	12.3	6.8	19.52	43.639999	39.3825	76.870003	19.879999	21.620001
2013-02-26	64.138573	259.359985	8.08	28.43	99.449997	13.9	36.509998	31.360001	22.163462	392.512085	395.460449	199.139999	27.370001	26.29857100000001	12.37	6.876	19.32	43.73	39.5075	77.360001	20.15	21.290001
2013-02-27	63.509998	263.25	8.0	28.094999	100.730003	14.27	36.73	27.040001	22.471153	397.305908	400.290283	202.330002	27.809999	26.331429	12.6	6.89	19.780001	45.27	40.215	78.309998	20.655001	21.860001
2013-02-28	63.057144	264.269989	7.98	27.764999	101.290001	14.27	37.119999	25.84	22.326923	398.011322	401.001007	200.830002	27.799999	26.868572	12.66	6.93	19.6	45.540001	40.314999	78.239998	20.65	22.190001
2013-03-01	61.495716	265.73999	7.9	27.969999	101.419998	14.82	37.029999	25.35	22.298077	400.490204	403.498505	202.910004	27.950001	27.052856	12.71	6.934	19.620001	45.619999	40.172501	78.41999799999998	20.165001	23.01
2013-03-04	60.007141	273.109985	8.0	27.68	103.43	15.65	37.220001	24.700001	22.375	408.095734	411.161163	205.190002	28.15	25.887142	12.66	7.06	20.280001	45.509998	40.849998	78.779999	19.959999	23.18
2013-03-05	61.591427	275.589996	7.99	27.629999	103.150002	15.86	38.139999	25.1	22.68269200000001	416.590485	419.719727	206.529999	28.35	25.961428	12.8	7.16	20.620001	47.68	41.064999	79.57	20.415001	23.02
2013-03-06	60.80857099999999	273.790009	7.9	27.834999	102.559998	15.67	38.09	25.9	22.759615	413.003815	416.10611	208.380005	28.09	26.134285	12.79	7.184	20.719999	48.630001	40.7925	79.690002	20.665001	23.02
2013-03-07	61.51142900000001	273.880005	7.86	27.955	101.970001	15.9	38.07	26.1	22.76923	413.609863	416.716705	209.419998	28.139999	25.937143	12.76	7.23	21.18	50.59	40.625	79.879997	21.135	23.459999
2013-03-08	61.674286	274.190002	7.85	27.934999	103.040001	16.24	38.169998	26.290001	22.85577	413.073364	416.176178	210.380005	28.0	26.385714	12.82	7.3660000000000005	21.620001	51.029999	40.705002	80.269997	20.915001	25.01
